Place name,Total Score,Street,City,State,Country Code,Website,Phone,Categories,URL,Category Name,Demo Website URL
High Range Restaurant-Branch 2,4.4,Sahiya miraj street - near big mart,,Abu Dhabi,AE,,+971 54 990 9667,Restaurant,https://www.google.com/maps/search/?api=1&query=High%20Range%20Restaurant-Branch%202&query_place_id=ChIJPY3LTtpnXj4Ra4-SF17FHh8,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/high-range-restaurant-branch-2.html
CRAFT TEA CAFETERIA,4.8,near GREEN LIFE PHARMACY,,Abu Dhabi,AE,,+971 58 230 4373,Cafeteria,https://www.google.com/maps/search/?api=1&query=CRAFT%20TEA%20CAFETERIA&query_place_id=ChIJ_fZMAlg5Xj4RZbegbw_ZeFA,Cafeteria,https://abdulbaasithere.github.io/cafe-leads-demo/craft-tea-cafeteria.html
Good Night Cafeteria,4.0,Zone 1E3-01 - 43 شارع التِّبَارِي,,Abu Dhabi,AE,,+971 54 896 2851,Cafeteria,https://www.google.com/maps/search/?api=1&query=Good%20Night%20Cafeteria&query_place_id=ChIJ94rQ2plnXj4RR3dd2MAWvk4,Cafeteria,https://abdulbaasithere.github.io/cafe-leads-demo/good-night-cafeteria.html
Tea court cafeteria,4.7,,,Abu Dhabi,AE,,+971 52 214 1383,Cafeteria,https://www.google.com/maps/search/?api=1&query=Tea%20court%20cafeteria&query_place_id=ChIJMQMLrjFnXj4Ri1lhp2cprDQ,Cafeteria,https://abdulbaasithere.github.io/cafe-leads-demo/tea-court-cafeteria.html
Al Haddaf Cafeteria,3.9,181 Saif Ghobash St,,Abu Dhabi,AE,,+971 55 858 2297,"Cafeteria, Restaurant",https://www.google.com/maps/search/?api=1&query=Al%20Haddaf%20Cafeteria&query_place_id=ChIJy-WC1TFCXj4R99r8nWXGIvo,Cafeteria,https://abdulbaasithere.github.io/cafe-leads-demo/al-haddaf-cafeteria.html
New Advanced Cafeteria,4.8,16 - 12 Al Hasha’m St,,Abu Dhabi,AE,,+971 50 461 0583,"Restaurant, Indian restaurant",https://www.google.com/maps/search/?api=1&query=New%20Advanced%20Cafeteria&query_place_id=ChIJGTaJ5985Xj4RT2eDz6-DAJM,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/new-advanced-cafeteria.html
Rashidali Hasan Cafeteria Mbz M9,4.0,,,Abu Dhabi,AE,,+971 2 553 9544,Cafeteria,https://www.google.com/maps/search/?api=1&query=Rashidali%20Hasan%20Cafeteria%20Mbz%20M9&query_place_id=ChIJj80cIllHXj4RfPdYsMYTS6A,Cafeteria,https://abdulbaasithere.github.io/cafe-leads-demo/rashidali-hasan-cafeteria-mbz-m9.html
TEA TRUST CAFETERIA,4.5,"F9R6+5HV - Tea Trust Building, Hamdan Centre",,Abu Dhabi,AE,,+971 56 676 1636,Restaurant,https://www.google.com/maps/search/?api=1&query=TEA%20TRUST%20CAFETERIA&query_place_id=ChIJ9eaGRmRmXj4R9L_T7OzYsfA,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/tea-trust-cafeteria.html
Tea Room Cafeteria,4.3,"Musaffah,me10,opposute creative british school",,Abu Dhabi,AE,,+971 2 444 5503,"Cafe, Restaurant",https://www.google.com/maps/search/?api=1&query=Tea%20Room%20Cafeteria&query_place_id=ChIJ3T3J_7c4Xj4R3In-8FbFeJM,Cafe,https://abdulbaasithere.github.io/cafe-leads-demo/tea-room-cafeteria.html
City Makani Cafeteria And Restaurant,4.1,Al Qinaʹi St,,Abu Dhabi,AE,,+971 58 511 9444,"Coffee shop, Cafe",https://www.google.com/maps/search/?api=1&query=City%20Makani%20Cafeteria%20And%20Restaurant&query_place_id=ChIJrWfsnfdnXj4RZpGve8blYH0,Coffee shop,https://abdulbaasithere.github.io/cafe-leads-demo/city-makani-cafeteria-and-restaurant.html
كافتيريا جبال الاطلس-Jebal Al Atlas Cafeteria,4.1,Asma Bint Abi Bakr St,,Abu Dhabi,AE,,+971 52 719 7717,Cafeteria,https://www.google.com/maps/search/?api=1&query=%D9%83%D8%A7%D9%81%D8%AA%D9%8A%D8%B1%D9%8A%D8%A7%20%D8%AC%D8%A8%D8%A7%D9%84%20%D8%A7%D9%84%D8%A7%D8%B7%D9%84%D8%B3-Jebal%20Al%20Atlas%20Cafeteria&query_place_id=ChIJaUFOCORnXj4RpImPv14xkTs,Cafeteria,https://abdulbaasithere.github.io/cafe-leads-demo/jebal-al-atlas-cafeteria.html
Fine Tea Cafeteria,4.1,14 شارع الخُورَة,,Abu Dhabi,AE,,+971 54 402 7077,Restaurant,https://www.google.com/maps/search/?api=1&query=Fine%20Tea%20Cafeteria&query_place_id=ChIJQVki_2tmXj4RE1BIqRD_30Y,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/fine-tea-cafeteria.html
Ibrahim Cafeteria,4.3,F9H9+2C4 - Al Falah St,,Abu Dhabi,AE,,+971 54 496 9106,Cafeteria,https://www.google.com/maps/search/?api=1&query=Ibrahim%20Cafeteria&query_place_id=ChIJQRH33z9mXj4RkrNskWIwHzM,Cafeteria,https://abdulbaasithere.github.io/cafe-leads-demo/ibrahim-cafeteria.html
كافيتريا وقت الشاي Tea Time cafeteria,4.0,CH98+QF4,,Abu Dhabi,AE,,+971 2 554 3000,"Cafeteria, Breakfast restaurant",https://www.google.com/maps/search/?api=1&query=%D9%83%D8%A7%D9%81%D9%8A%D8%AA%D8%B1%D9%8A%D8%A7%20%D9%88%D9%82%D8%AA%20%D8%A7%D9%84%D8%B4%D8%A7%D9%8A%20Tea%20Time%20cafeteria&query_place_id=ChIJ14tXWn1GXj4RCuQLPYSJ9Js,Cafeteria,https://abdulbaasithere.github.io/cafe-leads-demo/tea-time-cafeteria.html
Al Zahiya Karak Cafeteria,4.2,,,Abu Dhabi,AE,,+971 2 676 6332,Cafe,https://www.google.com/maps/search/?api=1&query=Al%20Zahiya%20Karak%20Cafeteria&query_place_id=ChIJO8aokk5mXj4RskrCP04QqbE,Cafe,https://abdulbaasithere.github.io/cafe-leads-demo/al-zahiya-karak-cafeteria.html
bait al shay al thahabi cafeteria,4.2,,,Abu Dhabi,AE,,+971 2 641 4042,Cafeteria,https://www.google.com/maps/search/?api=1&query=bait%20al%20shay%20al%20thahabi%20cafeteria&query_place_id=ChIJLVy1HfJnXj4RC7_0aZ60qWQ,Cafeteria,https://abdulbaasithere.github.io/cafe-leads-demo/bait-al-shay-al-thahabi-cafeteria.html
Alongside Restaurant,4.7,"C9, Etihad Plaza - Al Mireef St",,Abu Dhabi,AE,,+971 2 626 6560,"Restaurant, Breakfast restaurant, Brunch restaurant, Cafe, Lunch restaurant",https://www.google.com/maps/search/?api=1&query=Alongside%20Restaurant&query_place_id=ChIJ3-3Fg1NFXj4R5EumIoguwSY,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/alongside-restaurant.html
Dining area,4.3,CP27+QMC - Western Mahadir St,,Abu Dhabi,AE,,,Fine dining restaurant,https://www.google.com/maps/search/?api=1&query=Dining%20area&query_place_id=ChIJP_hJeStLXj4R2zzojYsHPBg,Fine dining restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/dining-area.html
Dine Out Restaurant,4.0,Mussafah - Shabia - Al Manhal St,,Abu Dhabi,AE,,+971 2 552 0500,Restaurant,https://www.google.com/maps/search/?api=1&query=Dine%20Out%20Restaurant&query_place_id=ChIJo-XJf8c4Xj4RJ25G6YNrubE,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/dine-out-restaurant.html
EH1,4.6,Al Khaleej Al Arabi St,,Abu Dhabi,AE,,+971 2 441 5900,Hotel,https://www.google.com/maps/search/?api=1&query=EH1&query_place_id=ChIJb7PkToFBXj4RVdlNwurxdQQ,Hotel,https://abdulbaasithere.github.io/cafe-leads-demo/eh1.html
MY TEA CAFETERIA,4.0,6 شارع فاطمة بنت مبارك,,Abu Dhabi,AE,,+971 2 621 9989,Restaurant,https://www.google.com/maps/search/?api=1&query=MY%20TEA%20CAFETERIA&query_place_id=ChIJo2PShWdmXj4RE9s4VHINEBQ,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/my-tea-cafeteria.html
House of Tea Cafeteria,4.1,Madinat Khalifa City A,,Abu Dhabi,AE,,+971 2 555 8999,Restaurant,https://www.google.com/maps/search/?api=1&query=House%20of%20Tea%20Cafeteria&query_place_id=ChIJZ1ZLS1RHXj4RUUc-txCtDW4,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/house-of-tea-cafeteria.html
Cafeteria,3.9,8JXP+QJR,,Abu Dhabi,AE,,+971 55 156 4244,Asian restaurant,https://www.google.com/maps/search/?api=1&query=Cafeteria&query_place_id=ChIJAe3jKZk3Xj4R_SBMxFlVbyU,Asian restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/cafeteria.html
Qasar Al walima Tea plaza cafeteria,4.2,Al shamkha 21,,Abu Dhabi,AE,,+971 50 395 9796,Restaurant,https://www.google.com/maps/search/?api=1&query=Qasar%20Al%20walima%20Tea%20plaza%20cafeteria&query_place_id=ChIJ1yHnt2g1Xj4RRJe9GoBsbRE,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/qasar-al-walima-tea-plaza-cafeteria.html
Saraay Khana Restaurant,4.4,Al Khalidiya,,Abu Dhabi,AE,,+971 56 609 7560,"Indian restaurant, Grill, Chinese takeaway, North Indian restaurant",https://www.google.com/maps/search/?api=1&query=Saraay%20Khana%20Restaurant&query_place_id=ChIJMYZuGthnXj4RqjiTwrAEgGk,Indian restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/saraay-khana-restaurant.html
Bravo Lounge & Restaurant,4.0,,,Abu Dhabi,AE,,+971 52 328 7550,"Fine dining restaurant, Bar, Cocktail bar, Restaurant, Italian restaurant, Live music venue, Lounge bar, Mexican restaurant, Seafood restaurant, Wine bar",https://www.google.com/maps/search/?api=1&query=Bravo%20Lounge%20%26%20Restaurant&query_place_id=ChIJv-3BSvVmXj4RUoIpol5ytjE,Fine dining restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/bravo-lounge-restaurant.html
KTM Momo Restaurant LLC,4.7,1 Soudah St,,Abu Dhabi,AE,,+971 55 941 9622,"Restaurant, Family restaurant",https://www.google.com/maps/search/?api=1&query=KTM%20Momo%20Restaurant%20LLC&query_place_id=ChIJf8PYRQBnXj4RIgrj-hexVTA,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/ktm-momo-restaurant-llc.html
Al Wahda All Day Dining,3.7,Al Wahda Complex - Hazza Bin Zayed Street,,Abu Dhabi,AE,,+971 2 443 9999,"Fine dining restaurant, Restaurant",https://www.google.com/maps/search/?api=1&query=Al%20Wahda%20All%20Day%20Dining&query_place_id=ChIJO7hbQztmXj4Ri6L7JRDy3kM,Fine dining restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/al-wahda-all-day-dining.html
Lou lan Way Station restaurant,4.3,Mohammed Bin Mejren Al Marar St,,Abu Dhabi,AE,,+971 58 592 0888,"Fine dining restaurant, Chinese restaurant",https://www.google.com/maps/search/?api=1&query=Lou%20lan%20Way%20Station%20restaurant&query_place_id=ChIJje03BStpXj4R78sgcqwBCJg,Fine dining restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/lou-lan-way-station-restaurant.html
Silver One Tea Time Cafeteria,4.4,,,Abu Dhabi,AE,,+971 50 674 0458,Cafe,https://www.google.com/maps/search/?api=1&query=Silver%20One%20Tea%20Time%20Cafeteria&query_place_id=ChIJLSjHbKg4Xj4RlzBJfwDPkFs,Cafe,https://abdulbaasithere.github.io/cafe-leads-demo/silver-one-tea-time-cafeteria.html
Khalid Ali Rashed Ali Cafeteria,3.5,Sheikh Zayed Bin Sultan St,,Abu Dhabi,AE,,+971 2 672 2173,"Cafeteria, Cafe",https://www.google.com/maps/search/?api=1&query=Khalid%20Ali%20Rashed%20Ali%20Cafeteria&query_place_id=ChIJQ1kkWllmXj4RCh-hqzTrVKo,Cafeteria,https://abdulbaasithere.github.io/cafe-leads-demo/khalid-ali-rashed-ali-cafeteria.html
Ibrahim Cafeteria,4.1,F9WH+45R,,Abu Dhabi,AE,,+971 2 634 2326,Restaurant,https://www.google.com/maps/search/?api=1&query=Ibrahim%20Cafeteria&query_place_id=ChIJW7HoO1pmXj4RjPkQfLn3Esk,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/ibrahim-cafeteria-248.html
Come And Eat Restaurant/cafeteria,4.4,Khalidiya,,Abu Dhabi,AE,,+971 55 475 8999,Restaurant,https://www.google.com/maps/search/?api=1&query=Come%20And%20Eat%20Restaurant%2Fcafeteria&query_place_id=ChIJiX_Ne_ZmXj4RhTm2NCHDznE,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/come-and-eat-restaurantcafeteria.html
Green Tea Cafeteria,4.0,F8CX+3CC,,Abu Dhabi,AE,,+971 2 491 6336,Indian restaurant,https://www.google.com/maps/search/?api=1&query=Green%20Tea%20Cafeteria&query_place_id=ChIJ9cFlWwpmXj4RilG4_XP-OWQ,Indian restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/green-tea-cafeteria.html
Faith Cafeteria,4.2,2 Shahl St,,Abu Dhabi,AE,,+971 50 545 1303,Cafe,https://www.google.com/maps/search/?api=1&query=Faith%20Cafeteria&query_place_id=ChIJwZi9Cqk5Xj4RKQdBaR3flXA,Cafe,https://abdulbaasithere.github.io/cafe-leads-demo/faith-cafeteria.html
Finger Tips Cafeteria,4.5,23 شارع بَلْعُرُوُق,,Abu Dhabi,AE,,+971 56 592 5820,Pakistani restaurant,https://www.google.com/maps/search/?api=1&query=Finger%20Tips%20Cafeteria&query_place_id=ChIJwdF94PBnXj4RsUhv9rPJp_g,Pakistani restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/finger-tips-cafeteria.html
Royal dosa kadai cafeteria,4.2,22 شارع الطِّبَيْلِي,,Abu Dhabi,AE,,+971 52 844 3394,Restaurant,https://www.google.com/maps/search/?api=1&query=Royal%20dosa%20kadai%20cafeteria&query_place_id=ChIJ7aIjrsdnXj4RxT5AGHsdIDo,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/royal-dosa-kadai-cafeteria.html
Zain Al Shay Cafeteria,3.7,,,Abu Dhabi,AE,,,Cafeteria,https://www.google.com/maps/search/?api=1&query=Zain%20Al%20Shay%20Cafeteria&query_place_id=ChIJT7LSUF9nXj4R8onQ2p-r3oc,Cafeteria,https://abdulbaasithere.github.io/cafe-leads-demo/zain-al-shay-cafeteria.html
Day break cafeteria,3.5,F9XC+486,,Abu Dhabi,AE,,+971 2 558 6899,Restaurant,https://www.google.com/maps/search/?api=1&query=Day%20break%20cafeteria&query_place_id=ChIJJyF_JXBnXj4Rkm34fsg4DVM,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/day-break-cafeteria.html
Real Tea Cafeteria,4.1,Real Tea Real Tea Cafeteria - 155 Hamdan Bin Mohammed St,,Abu Dhabi,AE,,+971 2 677 6400,Restaurant,https://www.google.com/maps/search/?api=1&query=Real%20Tea%20Cafeteria&query_place_id=ChIJxWCCMVxmXj4REIDDqZJpkH4,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/real-tea-cafeteria.html
Taha Cafeteria,3.9,Electra street - opposite NMC,,Abu Dhabi,AE,,+971 2 632 8382,Restaurant,https://www.google.com/maps/search/?api=1&query=Taha%20Cafeteria&query_place_id=ChIJL_QMNLNnXj4RLG6uyS4mLAs,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/taha-cafeteria.html
Ask cafeteria,4.1,53 شارع الرَّمْلاَت,,Abu Dhabi,AE,,+971 52 686 4149,,https://www.google.com/maps/search/?api=1&query=Ask%20cafeteria&query_place_id=ChIJe2o8mbNnXj4RgXHf4sKE3F8,,https://abdulbaasithere.github.io/cafe-leads-demo/ask-cafeteria.html
AISHE STAR CAFETERIA,5.0,11 11th St,,Abu Dhabi,AE,,+971 52 524 5441,Restaurant,https://www.google.com/maps/search/?api=1&query=AISHE%20STAR%20CAFETERIA&query_place_id=ChIJRSvBxO85Xj4R5Y66n40t0RQ,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/aishe-star-cafeteria.html
Royal Diamond Cafeteria & Restaurant,3.7,,,Abu Dhabi,AE,,+971 2 632 9980,Restaurant,https://www.google.com/maps/search/?api=1&query=Royal%20Diamond%20Cafeteria%20%26%20Restaurant&query_place_id=ChIJSy_3gVpmXj4REZeYuOPt8v8,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/royal-diamond-cafeteria-restaurant.html
Sky land Cafeteria,4.0,Sheikh Zayed Bin Sultan St,,Abu Dhabi,AE,,+971 2 441 4142,Cafeteria,https://www.google.com/maps/search/?api=1&query=Sky%20land%20Cafeteria&query_place_id=ChIJIQWhtnFnXj4Rob0DCIaYDdc,Cafeteria,https://abdulbaasithere.github.io/cafe-leads-demo/sky-land-cafeteria.html
كافتيريا تي ستريت Tea street cafeteria,4.5,4 شارع المَرْصَد,,Abu Dhabi,AE,,+971 2 631 1951,Restaurant,https://www.google.com/maps/search/?api=1&query=%D9%83%D8%A7%D9%81%D8%AA%D9%8A%D8%B1%D9%8A%D8%A7%20%D8%AA%D9%8A%20%D8%B3%D8%AA%D8%B1%D9%8A%D8%AA%20Tea%20street%20cafeteria&query_place_id=ChIJWx_2EWJnXj4RpGVYGNGGJdU,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/tea-street-cafeteria.html
Teatime Cafeteria [Barkat],4.1,Abudhabi Musaffah Shabiya,,Abu Dhabi,AE,,+971 56 560 1665,Cafeteria,https://www.google.com/maps/search/?api=1&query=Teatime%20Cafeteria%20%5BBarkat%5D&query_place_id=ChIJPdK1OYQ5Xj4Rn2E3SxZshiU,Cafeteria,https://abdulbaasithere.github.io/cafe-leads-demo/teatime-cafeteria-barkat.html
Mthak Al Karz Cafeteria,5.0,,,Abu Dhabi,AE,,+971 2 622 2063,Restaurant,https://www.google.com/maps/search/?api=1&query=Mthak%20Al%20Karz%20Cafeteria&query_place_id=ChIJc0dfKmtmXj4RtDPgxfQZRvo,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/mthak-al-karz-cafeteria.html
Four By Four Cafeteria,3.9,28th Street,,Abu Dhabi,AE,,+971 52 286 0938,"Cafe, Restaurant",https://www.google.com/maps/search/?api=1&query=Four%20By%20Four%20Cafeteria&query_place_id=ChIJtY2bUsc4Xj4RQ9Qn8E3czd8,Cafe,https://abdulbaasithere.github.io/cafe-leads-demo/four-by-four-cafeteria.html
Green Food Cafeteria,4.3,61 شارع الحْزَام,,Abu Dhabi,AE,,+971 2 633 3949,Cafe,https://www.google.com/maps/search/?api=1&query=Green%20Food%20Cafeteria&query_place_id=ChIJATfydshnXj4RJjuMq9CGrtg,Cafe,https://abdulbaasithere.github.io/cafe-leads-demo/green-food-cafeteria.html
Tea Tent Cafeteria كافتيريا خيمة الشاي,4.8,Yamoud street number 4 khalidiya Opposite al bader exchange,,Abu Dhabi,AE,,+971 52 554 4560,"Cafeteria, Cafe",https://www.google.com/maps/search/?api=1&query=Tea%20Tent%20Cafeteria%20%D9%83%D8%A7%D9%81%D8%AA%D9%8A%D8%B1%D9%8A%D8%A7%20%D8%AE%D9%8A%D9%85%D8%A9%20%D8%A7%D9%84%D8%B4%D8%A7%D9%8A&query_place_id=ChIJkYz4baxnXj4R2iVgWoxTtAE,Cafeteria,https://abdulbaasithere.github.io/cafe-leads-demo/tea-tent-cafeteria.html
Cafe De Cafeteria,3.7,12 - 9 Al Asad St,,Abu Dhabi,AE,,+971 2 553 2101,Cafeteria,https://www.google.com/maps/search/?api=1&query=Cafe%20De%20Cafeteria&query_place_id=ChIJLxqWuMVHXj4RJDWG9u-q6xc,Cafeteria,https://abdulbaasithere.github.io/cafe-leads-demo/cafe-de-cafeteria.html
Hazel Tea Spot Cafeteria,4.7,4 شارع نِقا الحِظِيب,,Abu Dhabi,AE,,+971 50 692 6050,Coffee shop,https://www.google.com/maps/search/?api=1&query=Hazel%20Tea%20Spot%20Cafeteria&query_place_id=ChIJi_NXITdnXj4RmwOVb46qJUM,Coffee shop,https://abdulbaasithere.github.io/cafe-leads-demo/hazel-tea-spot-cafeteria.html
qasr al sham cafeteria & Grills,4.1,8GGP+4Q2 - البَنَادِق,,Abu Dhabi,AE,,+971 2 552 7858,Restaurant,https://www.google.com/maps/search/?api=1&query=qasr%20al%20sham%20cafeteria%20%26%20Grills&query_place_id=ChIJNwm5rbs4Xj4RkpeT6Dc0PJg,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/qasr-al-sham-cafeteria-grills.html
Standard House Cafeteria,4.2,613 Sheikh Rashid Bin Saeed St,,Abu Dhabi,AE,,+971 56 944 0072,Cafe,https://www.google.com/maps/search/?api=1&query=Standard%20House%20Cafeteria&query_place_id=ChIJx8Nqc_ZnXj4RPds-1AKoUlQ,Cafe,https://abdulbaasithere.github.io/cafe-leads-demo/standard-house-cafeteria.html
Khamir Ydoh Cafeteria,3.9,10,,Abu Dhabi,AE,,+971 2 665 3434,Restaurant,https://www.google.com/maps/search/?api=1&query=Khamir%20Ydoh%20Cafeteria&query_place_id=ChIJv0QFBWY5Xj4RErzYzckZGRY,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/khamir-ydoh-cafeteria.html
Tasty Cafeteria,4.2,1710 Naseem Al Barr St,,Abu Dhabi,AE,,+971 2 555 5790,Cafeteria,https://www.google.com/maps/search/?api=1&query=Tasty%20Cafeteria&query_place_id=ChIJQ21smuA5Xj4R3WL4RSM53-Q,Cafeteria,https://abdulbaasithere.github.io/cafe-leads-demo/tasty-cafeteria.html
Uyooni Cafeteria,4.7,15 شارع سَبْحَة,,Abu Dhabi,AE,,+971 55 831 0678,Restaurant,https://www.google.com/maps/search/?api=1&query=Uyooni%20Cafeteria&query_place_id=ChIJGQLDGKdnXj4R2bikWUxpXW4,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/uyooni-cafeteria.html
The Stadium Bistro,4.8,YAS Mall at - Ground Floor - Yas Dr,,Abu Dhabi,AE,,+971 50 607 7796,Restaurant,https://www.google.com/maps/search/?api=1&query=The%20Stadium%20Bistro&query_place_id=ChIJMS2dIrFFXj4RJHNJMSL0gFw,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/the-stadium-bistro.html
Bistro Le Pew,4.5,FHRX+CMH,,Abu Dhabi,AE,,,Restaurant,https://www.google.com/maps/search/?api=1&query=Bistro%20Le%20Pew&query_place_id=ChIJz96S7dpFXj4RVP1Um2VXnik,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/bistro-le-pew.html
Farmers House,4.6,15th St,,Abu Dhabi,AE,,+971 2 886 7721,Restaurant,https://www.google.com/maps/search/?api=1&query=Farmers%20House&query_place_id=ChIJGUzZjKBpXj4Rcb2VzwYUJY0,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/farmers-house.html
Royal Feast Restaurant尚食中餐厅,4.9,,,Abu Dhabi,AE,,+971 50 736 8999,"Chinese restaurant, Asian restaurant, Dim sum restaurant",https://www.google.com/maps/search/?api=1&query=Royal%20Feast%20Restaurant%E5%B0%9A%E9%A3%9F%E4%B8%AD%E9%A4%90%E5%8E%85&query_place_id=ChIJLxvzgC1lXj4RiReEU0p-g8M,Chinese restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/royal-feast-restaurant.html
BAKE Beach Bistro,4.5,GCWP+Q8R,,Abu Dhabi,AE,,,American restaurant,https://www.google.com/maps/search/?api=1&query=BAKE%20Beach%20Bistro&query_place_id=ChIJhc9I2wJdXj4RfQq5qeWvPO0,American restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/bake-beach-bistro.html
Urban Kitchen,4.4,"925 Sultan Bin Zayed The First Street (Al Muroor Road),, Abu Dhabi, United Arab Emirates",,Abu Dhabi,AE,,+971 2 698 8137,"Brunch restaurant, Barbecue restaurant, Breakfast restaurant, Buffet restaurant, Restaurant",https://www.google.com/maps/search/?api=1&query=Urban%20Kitchen&query_place_id=ChIJb3g8sHxoXj4RaSxIbc38Tic,Brunch restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/urban-kitchen.html
Vapiano Yas Mall,4.4,Yas Mall - Yas Leisure Dr,,Abu Dhabi,AE,,+971 2 562 3979,Restaurant,https://www.google.com/maps/search/?api=1&query=Vapiano%20Yas%20Mall&query_place_id=ChIJpdD2f-1FXj4RrDjDdysFhiA,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/vapiano-yas-mall.html
Belgrave Abu Dhabi,4.5,"Red crescent, 1st Floor",,Abu Dhabi,AE,,,Persian restaurant,https://www.google.com/maps/search/?api=1&query=Belgrave%20Abu%20Dhabi&query_place_id=ChIJQ7KoLYlDXj4RDLKviUh2dTE,Persian restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/belgrave-abu-dhabi.html
Sabkha Cafeteria,3.6,Electra - 16 Ash Shadi St,,Abu Dhabi,AE,,+971 2 627 8200,Cafeteria,https://www.google.com/maps/search/?api=1&query=Sabkha%20Cafeteria&query_place_id=ChIJ-WIie-lnXj4R_U3ovkRSufs,Cafeteria,https://abdulbaasithere.github.io/cafe-leads-demo/sabkha-cafeteria.html
Sarah Cafeteria,3.7,60 Bint Al Matar St,,Abu Dhabi,AE,,+971 54 347 8189,Restaurant,https://www.google.com/maps/search/?api=1&query=Sarah%20Cafeteria&query_place_id=ChIJMwFsQrQ5Xj4RQZxKHeeEKt0,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/sarah-cafeteria.html
Formal Tea Park Cafeteria,3.9,7 Al Fza'ayyah St,,Abu Dhabi,AE,,+971 50 267 7343,Cafe,https://www.google.com/maps/search/?api=1&query=Formal%20Tea%20Park%20Cafeteria&query_place_id=ChIJb2pHJRtnXj4R9yPD5jJRYw4,Cafe,https://abdulbaasithere.github.io/cafe-leads-demo/formal-tea-park-cafeteria.html
Rashid Ali Hassan Cafeteria Baniyas West,3.9,Street 10,,Abu Dhabi,AE,,+971 2 584 4522,"Cafeteria, Fast food restaurant, Restaurant",https://www.google.com/maps/search/?api=1&query=Rashid%20Ali%20Hassan%20Cafeteria%20Baniyas%20West&query_place_id=ChIJmwv_sjI3Xj4R_dpYw3vuZ_o,Cafeteria,https://abdulbaasithere.github.io/cafe-leads-demo/rashid-ali-hassan-cafeteria-baniyas-west.html
My Cup Cafeteria,4.0,Hamdan Street Near Darwish Mosque Behind Crown Plaza,,Abu Dhabi,AE,,+971 56 352 6554,Sandwich shop,https://www.google.com/maps/search/?api=1&query=My%20Cup%20Cafeteria&query_place_id=ChIJ6-S_xrlnXj4RN0SoywHOnkE,Sandwich shop,https://abdulbaasithere.github.io/cafe-leads-demo/my-cup-cafeteria.html
Tea For Time Cafeteria,4.3,726 Al Falah St,,Abu Dhabi,AE,,,Cafe,https://www.google.com/maps/search/?api=1&query=Tea%20For%20Time%20Cafeteria&query_place_id=ChIJhyUe_xdnXj4ROvjL_cuSb5c,Cafe,https://abdulbaasithere.github.io/cafe-leads-demo/tea-for-time-cafeteria.html
MYG Calicut cafeteria,2.5,,,Abu Dhabi,AE,,+971 55 349 6006,Coffee shop,https://www.google.com/maps/search/?api=1&query=MYG%20Calicut%20cafeteria&query_place_id=ChIJ2yJITAA5Xj4RLZtp-58v1s4,Coffee shop,https://abdulbaasithere.github.io/cafe-leads-demo/myg-calicut-cafeteria.html
Tea Centre Cafeteria M10,4.1,,,Abu Dhabi,AE,,+971 2 558 8633,"Tea house, Tea store",https://www.google.com/maps/search/?api=1&query=Tea%20Centre%20Cafeteria%20M10&query_place_id=ChIJp4BVG6U4Xj4Rpe3mkn6cO4c,Tea house,https://abdulbaasithere.github.io/cafe-leads-demo/tea-centre-cafeteria-m10.html
